"","name","type","allele1","allele2","rpkm","info"
"2732","HCC366","DRB1","13:01'","03:02'",0.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2733","HCC366","DQA1","03:02'","03:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2734","HCC366","B","55:01","55:01",321.58,""
"2735","NCIH596","DQB1","02:02'","02:02",0.21,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2736","NCIH596","A","03:01","03:01",952.42,""
"2737","NCIH596","B","08:01","08:01",1133.83,""
"2738","NCIH596","DRB1","03:01'","03:01",20.56,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2739","NCIH596","DQA1","05:02'","03:02'",0.11,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2740","NCIH596","C","07:06'","07:06",852.24,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2741","NCIH647","C","07:01'","01:03'",87.41,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2742","NCIH647","A","25:01","25:01",51.19,""
"2743","NCIH647","B","58:01","27:05'",8.68,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2744","NCIH647","DRB1","01:01","13:03'",1.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2745","NCIH647","DQA1","03:02'","03:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2746","NCIH647","DQB1","05:01'","03:23",0.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2747","NCIH292","C","07:01'","05:01",65.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2748","NCIH292","A","68:02","74:01",32.37,""
"2749","NCIH292","DQA1","05:02'","05:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2750","NCIH292","B","15:17","58:01",11.28,""
"2751","NCIH292","DQB1","06:02'","06:02",1.31,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2752","NCIH292","DRB1","15:03'","04:04'",0.08,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2753","CAL12T","A","02:01'","02:01",42.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2754","CAL12T","DQB1","05:01'","05:01",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2755","CAL12T","DRB1","11:01","03:17'",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2756","CAL12T","DQA1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2757","CAL12T","B","44:02","44:02",25.39,""
"2758","CAL12T","C","05:01","05:01",33.2,""
"2759","HCC1171","DRB1","14:07'","03:17'",8.75,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2760","HCC1171","DQA1","03:02'","01:04'",0.42,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2761","HCC1171","A","03:01","02:01'",168.26,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2762","HCC1171","C","03:04","02:02",99.4,""
"2763","HCC1171","DQB1","05:03","03:04'",4.92,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2764","HCC1171","B","40:01","40:01",162.46,""
"2765","HCC2935","B","49:01","37:01",344.79,""
"2766","HCC2935","C","06:02","07:01'",544.4,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2767","HCC2935","DQA1","05:02'","05:02",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2768","HCC2935","A","26:01","02:01",440.71,""
"2769","HCC2935","DRB1","01:01","10:01",0.74,""
"2770","HCC2935","DQB1","05:01","06:13'",0.83,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2771","LU65","DRB1","15:02'","04:06'",318.69,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2772","LU65","DQB1","06:01","03:03'",48.48,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2773","LU65","DQA1","01:03'","03:02'",70.6,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2774","LU65","A","24:02","24:02",240.87,""
"2775","LU65","B","52:01","15:01'",10.33,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2776","LU65","C","12:02","12:02",43.49,""
"2777","NCIH1299","A","32:01","24:02",40.03,""
"2778","NCIH1299","B","40:02'","40:02",35.6,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2779","NCIH1299","C","02:02","02:02",32.74,""
"2780","NCIH1299","DRB1","01:01","01:01",0.06,""
"2781","NCIH1793","A","30:01","01:01",1.59,""
"2782","NCIH1793","DRB1","15:02'","07:01",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2783","NCIH1793","DQA1","02:01","02:01",0.03,""
"2784","NCIH1793","B","15:141","35:08'",1.78,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2785","NCIH1793","C","06:02","07:02",40.83,""
"2786","NCIH1838","DRB1","14:05","07:01",0.02,""
"2787","NCIH1838","C","06:02","06:02",170.64,""
"2788","NCIH1838","A","26:01","26:01",248.63,""
"2789","NCIH1838","DQA1","01:02'","01:02",0.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2790","NCIH1838","DQB1","02:02'","06:02'",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2791","NCIH1838","B","45:01","40:01'",145.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2792","NCIH1944","B","51:01'","15:18'",9.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2793","NCIH1944","DRB1","03:17'","11:30'",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2794","NCIH1944","A","24:03'","03:01",64.33,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2795","NCIH1944","C","07:04'","07:04",82.5,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2796","NCIH1975","DRB1","15:01'","15:01",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2797","NCIH1975","C","17:01","17:01",49.14,""
"2798","NCIH1975","DQA1","02:01","02:01",0.06,""
"2799","NCIH1975","B","41:01","41:01",110.99,""
"2800","NCIH1975","A","01:01","01:01",154.73,""
"2801","NCIH2030","DQB1","03:09'","05:01'",0.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2802","NCIH2030","DRB1","11:01'","03:17'",0.47,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2803","NCIH2030","C","04:01","01:02",184.13,""
"2804","NCIH2030","B","44:03'","51:01'",142.16,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2805","NCIH2030","A","11:01","24:02",145.93,""
"2806","NCIH2106","B","15:01'","15:01",30.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2807","NCIH2106","A","32:01'","32:01",25.76,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2808","NCIH2106","DQA1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2809","NCIH2106","DRB1","04:03'","13:67",0.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2810","NCIH2106","C","03:03","03:03",48.14,""
"2811","NCIH2110","DQA1","05:02'","05:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2812","NCIH2110","DRB1","13:01'","13:01",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2813","NCIH2110","C","08:02'","08:02",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2814","NCIH2110","A","30:01","30:01",46.67,""
"2815","NCIH2110","B","42:02","57:01'",0.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2816","NCIH2172","A","30:02","30:02",240.35,""
"2817","NCIH2172","DRB1","10:04","10:04",0.02,""
"2818","NCIH2172","B","08:01","35:08'",3.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2819","NCIH2172","DQB1","06:13'","06:13",0.3,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2820","NCIH2172","C","07:01'","07:01",114.45,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2821","NCIH2172","DQA1","05:02'","05:02",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2822","NCIH23","C","06:02","06:02",NA,""
"2823","NCIH23","DQB1","06:03","06:03",NA,""
"2824","NCIH23","DQB1","06:13'","06:13",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2825","NCIH23","DRB1","13:01:01","13:01:01",NA,""
"2826","NCIH23","A","80:01","80:01",NA,""
"2827","NCIH23","A","80:01","80:01",103.86,""
"2828","NCIH23","DPB1","19:01","19:01",NA,""
"2829","NCIH23","B","50:01","50:01",43.13,""
"2830","NCIH23","C","06:02","06:02",40.41,""
"2831","NCIH23","B","50:01","50:01",NA,""
"2832","NCIH23","DRB1","13:27'","03:17",0.21,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2833","NCIH2444","DQA1","01:02'","01:02",1.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2834","NCIH2444","C","07:02","07:02",291.54,""
"2835","NCIH2444","B","07:02","07:02",124.51,""
"2836","NCIH2444","DRB1","15:01","01:01'",5.72,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2837","NCIH2444","A","03:01","03:01",205.82,""
"2838","NCIH2444","DQB1","06:02","06:02",57.49,""
"2839","NCIH522","DPB1","04:01","04:01",NA,""
"2840","NCIH522","DQB1","03","06:02",NA,"Non-resolved ambiguities are reported as two digit denominations"
"2841","NCIH522","B","44","55:01",NA,"Non-resolved ambiguities are reported as two digit denominations"
"2842","NCIH522","A","02:01","24:18'",28.89,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2843","NCIH522","B","55:01","44:02'",1.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2844","NCIH522","DRB1","15:01","14:05",1.57,""
"2845","NCIH522","DQB1","06:02'","03:04'",0.59,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2846","NCIH522","DQA1","03:02'","03:02",0.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2847","NCIH522","C","03:03:01","05",NA,"Non-resolved ambiguities are reported as two digit denominations"
"2848","NCIH522","DRB1","04:01:01","15:01:01",NA,""
"2849","NCIH522","C","05:01","03:03",9.15,""
"2850","NCIH522","A","02:01:01","02:01:01",NA,""
"2851","NCIH838","B","56:03'","48:01'",0.16,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2852","NCIH838","A","30:02'","30:02",60.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2853","NCIH838","C","05:01","05:01",2.84,""
"2854","NCIH838","DRB1","12:02'","04:05'",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2855","NCIH838","DQA1","04:01","03:02'",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2856","NCIH838","DQB1","06:07'","04:01'",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2857","PC14","DRB1","15:05'","01:01'",0.43,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2858","PC14","B","39:01'","55:01'",8.88,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2859","PC14","DQB1","06:02'","05:01'",0.2,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2860","PC14","C","07:02","03:03",71.72,""
"2861","PC14","A","02:06'","24:02",46.46,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2862","RERFLCKJ","B","40:02","52:01",54.16,""
"2863","RERFLCKJ","C","12:02","03:04'",120.55,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2864","RERFLCKJ","DQA1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2865","RERFLCKJ","A","24:02","26:01'",208.51,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2866","RERFLCKJ","DQB1","06:06","06:06",0.02,""
"2867","RERFLCKJ","DRB1","15:02'","13:05'",0.36,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2868","RERFLCMS","A","11:01","11:01",62.29,""
"2869","RERFLCMS","C","01:02","01:02",63.19,""
"2870","RERFLCMS","DQA1","03:02'","03:02",0.31,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2871","RERFLCMS","B","54:01","54:01",35.39,""
"2872","RERFLCMS","DRB1","04:05'","03:01",0.98,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2873","RERFLCMS","DQB1","04:01'","04:01",1.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2874","BEN","A","24:02","24:02",610.77,""
"2875","BEN","B","44:03'","44:03",92.41,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2876","BEN","C","04:01","04:01",198.02,""
"2877","BEN","DQB1","02:02'","05:03'",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2878","BEN","DRB1","07:11","01:16",0.05,""
"2879","CHAGOK1","C","05:01","05:01",14.76,""
"2880","CHAGOK1","DRB1","11:48","12:01'",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2881","CHAGOK1","B","44:02'","44:02",0.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2882","CHAGOK1","DQA1","01:02'","01:02",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2883","CHAGOK1","A","02:01'","02:01",25.69,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2884","CORL47","A","03:01","03:01",143.85,""
"2885","CORL47","B","08:01","18:01'",6.29,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2886","CORL47","C","07:01'","07:01",41.59,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2887","CORL47","DRB1","13:07","13:07",0.03,""
"2888","CORL95","A","03:01","24:02",252.1,""
"2889","CORL95","DRB1","14:76","14:76",0.03,""
"2890","CORL95","B","35:03'","35:03",189.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2891","CORL95","C","04:01","04:01",223.32,""
"2892","CORL95","DQB1","05:01","05:01",1.07,""
"2893","CORL95","DQA1","03:02'","03:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2894","NCIH1048","DRB1","13:01'","13:01",0.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2895","NCIH1048","DQB1","06:07'","06:07",2.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2896","NCIH1048","A","68:02","23:01",73.15,""
"2897","NCIH1048","DQA1","01:02'","01:02",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2898","NCIH1048","B","53:01","53:01",75.82,""
"2899","NCIH1048","C","04:01","06:02",88.23,""
"2900","NCIH1092","C","07:01'","07:01",1.87,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2901","NCIH1092","DRB1","15:05'","15:05",0.2,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2902","NCIH1092","B","08:01","07:05'",0.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2903","NCIH1092","A","01:01","03:01",37.14,""
"2904","NCIH1092","DQB1","06:04'","06:04",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2905","NCIH1105","B","37:09","50:01",0.19,""
"2906","NCIH1105","A","68:01","02:01'",4.81,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2907","NCIH1105","C","07:04'","07:04",4.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2908","NCIH1184","C","08:02","04:01",3.34,""
"2909","NCIH1184","A","68:02","03:01",12.21,""
"2910","NCIH1184","B","07:02'","07:02",3.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2911","NCIH1184","DQB1","06:11'","03:03'",4.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2912","NCIH1184","DRB1","15:01'","15:01",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2913","NCIH1341","C","05:01","12:03",10.44,""
"2914","NCIH1341","A","31:01","25:01",19.86,""
"2915","NCIH1341","B","44:02","18:01",16.18,""
"2916","NCIH1436","A","02:01'","11:01",18.87,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2917","NCIH1436","C","12:03","12:03",6.41,""
"2918","NCIH1436","DQB1","05:02","05:02",0.04,""
"2919","NCIH1436","B","18:01","07:02'",0.33,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2920","NCIH146","A","01:01","03:01",32.81,""
"2921","NCIH146","B","14:02'","14:02",6.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2922","NCIH146","C","08:02","16:01'",23.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2923","NCIH146","DQB1","04:02","04:02",0.42,""
"2924","NCIH146","DRB1","15:01'","15:01",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"2925","NCIH1618","A","03:01","01:01",31.07,""
"2926","NCIH1618","C","07:01'","07:01",12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
